Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
Raw CCD	counts/uA	nm	Sc/Rc		
	Fully Corrected Emission Spectrum		Water Raman		Baseline of "Signal"
700.092	383.038537145072				
700.683	382.638189310198				
701.273	377.701446668909				
701.863	367.747708903857				
702.454	371.942999096447				
703.044	346.057426453597				
703.634	327.561432452519				
704.225	305.974994305488				
704.815	294.292294827554				
705.406	269.630063222042				
705.996	253.483045971615				
706.587	236.361479241432				
707.177	212.145722531304				
707.768	187.316331988658				
708.358	146.342221554909				
708.949	138.841105100701				
709.539	126.245704567534				
710.13	104.335842573145				
710.721	84.7846663988689				
711.311	69.0244781797127				
711.902	52.265744302267				
712.493	34.8796255877109				
713.083	32.3866480492496				
713.674	34.7854190847406				
714.265	11.0826901386296				
714.856	16.4169478437312				
715.446	25.2655031430009				
716.037	12.5501888680118				
716.628	24.88845752911				
717.219	12.1092446089459				
717.81	4.19880909678149				
718.401	12.6276784895797				
718.992	3.75217102228463				
719.583	16.2027611846829				
720.174	-0.940411648269436				
720.765	3.76510319109065				
721.356	8.23539764142619				
721.947	13.4017347365662				
722.538	9.89821465391289				
723.129	3.78211236251425				
723.72	-3.08613157895598				
724.311	8.09308032686067				
724.902	0.71499174588498				
725.494	5.00953271594029				
726.085	8.59689334514957				
726.676	9.33506563452948				
727.267	10.7833593286018				
727.858	-4.55144334972876				
728.45	2.40004329952915				
729.041	-2.64697386180543				
729.632	13.9988084079033				
730.224	-0.726011788328427				
730.815	7.51797795508563				
731.406	5.09955663868796				
731.998	-3.64605094124076				
732.589	2.18555431919419				
733.181	16.2812086664754				
733.772	-6.58976031091716				
734.364	8.31906934459794				
734.955	-7.10526220861713				
735.547	9.08878607145105				
736.138	7.63916291763678				
736.73	-0.49523164616395				
737.321	-7.19770348442119				
737.913	12.6615629325614				
738.504	1.24273867427579				
739.096	-9.70699350300451				
739.688	-12.9690265497051				
740.279	-9.49211961728182				
740.871	1.25024700497326				
741.463	-3.26087308267541				
742.054	4.27908361627346				
742.646	-11.0880745242639				
743.238	3.7863140859006				
743.83	4.55455971582577				
744.422	-4.56377030741337				
745.013	3.55638012954158				
745.605	17.0914689102534				
746.197	2.81663413693587				
746.789	0.770404785667418				
747.381	2.05938725940816				
747.973	-3.09573097200878				
748.565	2.57669003548783				
749.157	0.515001337302455				
749.749	-4.38319732184168				
750.341	-4.39800549199				
750.933	-9.09902875965364				
751.525	3.40150276882505				
752.117	0				
752.709	-8.91683841146767				
753.301	3.67017314933051				
753.893	1.31291910281645				
754.485	6.85067595113429				
755.077	16.9290648651946				
755.669	10.6273315676516				
756.261	17.3292644713787				
756.854	0.267214063541559				
757.446	-23.5908336975987				
758.038	7.53353100626539				
758.63	4.59799355626652				
759.222	-3.80626093682163				
759.815	1.63960261283631				
760.407	1.09155767560359				
760.999	0.27170870932819				
761.592	10.6043639452736				
762.184	3.26984882169919				
762.776	10.134741516438				
763.369	2.48360002339487				
763.961	9.46456177126419				
764.553	2.77431440170199				
765.146	-14.3868929988701				
765.738	-13.5819823676916				
766.331	6.38703553291775				
766.923	-6.67705885949127				
767.516	-1.95810207265283				
768.108	5.34001264548588				
768.701	4.21276453450293				
769.293	-8.14028680377912				
769.886	-11.5045815788789				
770.478	-10.3926697087922				
771.071	0.562605399784577				
771.663	-0.564093560393392				
772.256	13.247664958334				
772.849	10.6576114553125				
773.441	10.9689392509346				
774.034	5.94083147343339				
774.627	14.8795834075707				
775.219	11.8205559144847				
775.812	5.77244518846661				
776.405	10.1420691467437				
776.998	1.45656106464458				
777.59	-3.21034803493606				
778.183	11.1179071080551				
778.776	-1.46866176480853				
779.369	3.24550929878464				
779.961	18.3801381581638				
780.554	4.12368499587673				
781.147	24.6045175508754				
781.74	14.6395360744319				
782.333	20.2416113428979				
782.926	13.8395446255534				
783.519	13.3236780033353				
784.112	33.3305881972915				
784.705	3.57975875289662				
785.297	29.1783324080776				
785.89	14.7937941414291				
786.483	29.1430084161045				
787.076	21.8545928056221				
787.669	33.55054641879				
788.262	25.4656791414789				
788.855	17.9672237794207				
789.449	31.1534923128259				
790.042	25.7948133463435				
790.635	31.5204890787907				
791.228	19.1854504254594				
791.821	16.0733441362725				
792.414	22.2307863640715				
793.007	33.4482728203154				
793.6	38.163085499449				
794.193	24.0203447912408				
794.787	29.7454516540845				
795.38	4.29435712415302				
795.973	6.76720783543143				
796.566	34.988954873099				
797.159	29.8425461006802				
797.753	18.3390084067929				
798.346	32.771739807104				
798.939	43.5430081821061				
799.532	54.9749240342448				
800.126	16.4430482864268				
800.719	26.3510389205558				
801.312	10.7512238795868				
801.906	16.2322399750624				
802.499	13.702540238689				
803.092	25.2969973637336				
803.686	9.4863740114001				
804.279	20.4484062023513				
804.873	10.5404155682223				
805.466	7.79990752048453				
806.059	16.8646649091557				
806.653	-1.89727480228002				
807.246	17.2862815318846				
807.84	6.53505765229785				
808.433	-1.47565817955113				
809.027	7.58909920912008				
809.62	-7.16748258639119				
810.214	2.31889142500891				
810.807	3.79454960456004				
811.401	2.74050804773781				
811.994	3.37293298183115				
812.588	9.4863740114001				
813.181	10.7512238795868				
813.775	-0.63242493409334				
814.369	14.7565817955113				
814.962	2.31889142500891				
815.556	3.79454960456004				
816.149	3.1621246704667				
816.743	6.3242493409334				
817.337	5.27020778411117				
817.93	1.89727480228002				
818.524	6.53505765229785				
819.118	1.26484986818668				
819.711	5.69182440684006				
820.305	5.48101609547561				
820.899	-6.3242493409334				
821.493	4.63778285001783				
822.086	0.843233245457787				
822.68	-2.31889142500891				
823.274	-2.31889142500891				
823.868	-4.21616622728893				
824.461	12.4376903705024				
825.055	-1.68646649091557				
825.649	7.16748258639119				
