wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
nm	counts	counts			nm	uA	uA			counts*Mcorrect		uA*Xcorrect	counts/uA
	Raw CCD Data	Dark Offset CCD				Linear interp of B	Dark Offset Ref	interpolated	Linear interp of B	Dark Corrected CCD		Dark Corrected Ref	Fully Corrected Emission Spectrum
718.992	16	2407						1.1124356880188		17.7989710083008			3.75217102228463
719.583	69	2545						1.11391540658474		76.860163054347			16.2027611846829
720.174	-4	2687						1.11524498510361		-4.46097994041443			-0.940411648269436
720.765	16	2803						1.11626978993416		17.8603166389465			3.76510319109065
721.356	35	2803						1.11616602754593		39.0658109641075			8.23539764142619
721.947	57	2658						1.115317283988		63.5730851873159			13.4017347365662
722.538	42	3223						1.11794348120689		46.9536262106895			9.89821465391289
723.129	16	2655						1.12131263291836		17.9410021266937			3.78211236251425
723.72	-13	2971						1.12611659049988		-14.6395156764984			-3.08613157895598
724.311	34	2747						1.12913847076893		38.3907080061436			8.09308032686067
724.902	3	2580						1.13055590844154		3.39166772532463			0.71499174588498
725.494	21	2994						1.13159284567833		23.7634497592449			5.00953271594029
726.085	36	2847						1.13279496133328		40.7806186079979			8.59689334514957
726.676	39	3034						1.1354422211647		44.2822466254234			9.33506563452948
727.267	45	2606						1.13672087097168		51.1524391937256			10.7833593286018
727.858	-19	2697						1.13633873558044		-21.5904359760284			-4.55144334972876
728.45	10	2808						1.13849557638168		11.3849557638168			2.40004329952915
729.041	-11	2622						1.14148244857788		-12.5563069343567			-2.64697386180543
729.632	58	2661						1.14492053985596		66.4053913116455			13.9988084079033
730.224	-3	2965						1.14798096847534		-3.44394290542603			-0.726011788328427
730.815	31	2702						1.15040728867054		35.6626259487867			7.51797795508563
731.406	21	2724						1.15192816090584		24.1904913790226			5.09955663868796
731.998	-15	2961						1.15303832745552		-17.2955749118328			-3.64605094124076
732.589	9	2770						1.15194399702549		10.3674959732294			2.18555431919419
733.181	67	2482						1.15272074830532		77.2322901364565			16.2812086664754
733.772	-27	2705						1.15775889062882		-31.259490046978			-6.58976031091716
734.364	34	3188						1.16066823244095		39.4627199029922			8.31906934459794
734.955	-29	2822						1.16223615705967		-33.7048485547304			-7.10526220861713
735.547	37	2445						1.16524279904366		43.1139835646153			9.08878607145105
736.138	31	3328						1.16895111322403		36.2374845099449			7.63916291763678
736.73	-2	3143						1.17460180521011		-2.34920361042023			-0.49523164616395
737.321	-29	2537						1.17735714626312		-34.1433572416306			-7.19770348442119
737.913	51	2528						1.17768572902679		60.0619721803665			12.6615629325614
738.504	5	2731						1.1790224647522		5.89511232376099			1.24273867427579
739.096	-39	2721						1.18068053245544		-46.0465407657623			-9.70699350300451
739.688	-52	2951						1.18308597564697		-61.5204707336426			-12.9690265497051
740.279	-38	2554						1.18492776632309		-45.0272551202774			-9.49211961728182
740.871	5	2633						1.18614583730698		5.93072918653488			1.25024700497326
741.463	-13	2586						1.18987903916836		-15.4684275091886			-3.26087308267541
742.054	17	2895						1.1940269305706		20.2984578197002			4.27908361627346
742.646	-44	2779						1.19540682291985		-52.5979002084732			-11.0880745242639
743.238	15	2517						1.19739557433128		17.9609336149693			3.7863140859006
743.83	18	2578						1.20028993964195		21.6052189135551			4.55455971582577
744.422	-18	2725						1.20271726107597		-21.6489106993675			-4.56377030741337
745.013	14	2451						1.20501488041878		16.8702083258629			3.55638012954158
745.605	67	2851						1.21008772969246		81.0758778893948			17.0914689102534
746.197	11	2870						1.21464683794975		13.3611152174473			2.81663413693587
746.789	3	2965						1.21817585635185		3.65452756905556			0.770404785667418
747.381	8	2686						1.2211255133152		9.7690041065216			2.05938725940816
747.973	-12	2395						1.22375431656837		-14.6850517988205			-3.09573097200878
748.565	10	2979						1.2222905343771		12.222905343771			2.57669003548783
749.157	2	3017						1.22149201321602		2.44298402643204			0.515001337302455
749.749	-17	2614						1.22307861065865		-20.792336381197			-4.38319732184168
750.341	-17	2929						1.22721065282822		-20.8625810980797			-4.39800549199
750.933	-35	2890						1.23321632146835		-43.1625712513924			-9.09902875965364
751.525	13	2742						1.24119422733784		16.1355249553919			3.40150276882505
752.117	0	2719						1.24718200683594		0			0
752.709	-34	2689						1.24406837463379		-42.2983247375488			-8.91683841146767
753.301	14	2610						1.24357158052921		17.410002127409			3.67017314933051
753.893	5	2421						1.24560468637943		6.22802343189716			1.31291910281645
754.485	26	2301						1.24989159524441		32.4971814763546			6.85067595113429
755.077	64	2807						1.25477329051495		80.3054905929565			16.9290648651946
755.669	40	2719						1.2603074682951		50.4122987318039			10.6273315676516
756.261	65	2596						1.26467532074451		82.2038958483934			17.3292644713787
756.854	1	2675						1.26756891989708		1.26756891989708			0.267214063541559
757.446	-88	2491						1.27166549515724		-111.906563573837			-23.5908336975987
758.038	28	2626						1.27630014705658		35.7364041175842			7.53353100626539
758.63	17	2622						1.28301492214203		21.8112536764145			4.59799355626652
759.222	-14	2873						1.28968245816231		-18.0555544142723			-3.80626093682163
759.815	6	2822						1.2962823921442		7.77769435286522			1.63960261283631
760.407	4	2450						1.29449079656601		5.17796318626404			1.09155767560359
760.999	1	2696						1.28888992834091		1.28888992834091			0.27170870932819
761.592	39	2612						1.28982944774628		50.3033484621048			10.6043639452736
762.184	12	2759						1.29258376979828		15.5110052375793			3.26984882169919
762.776	37	2744						1.29934124088287		48.0756259126663			10.134741516438
763.369	9	2648						1.3090354757309		11.7813192815781			2.48360002339487
763.961	34	2713						1.32048618984222		44.8965304546356			9.46456177126419
764.553	10	2497						1.31603653752804		13.1603653752804			2.77431440170199
765.146	-52	2410						1.31242936968803		-68.2463272237778			-14.3868929988701
765.738	-49	2816						1.31485951304436		-64.4281161391735			-13.5819823676916
766.331	23	2364						1.31729719424248		30.297835467577			6.38703553291775
766.923	-24	2562						1.31973347735405		-31.6736034564972			-6.67705885949127
767.516	-7	2494						1.32693471956253		-9.28854303693771			-1.95810207265283
768.108	19	2089						1.33321734476089		25.331129550457			5.34001264548588
768.701	15	2632						1.33225757157803		19.9838635736704			4.21276453450293
769.293	-29	2644						1.33153926968575		-38.6146388208866			-8.14028680377912
769.886	-41	2701						1.33106493234634		-54.5736622262001			-11.5045815788789
770.478	-37	2804						1.33240934991837		-49.2991459469795			-10.3926697087922
771.071	2	2595						1.33440042316914		2.66880084633827			0.562605399784577
771.663	-2	2409						1.33793007671833		-2.67586015343666			-0.564093560393392
772.256	47	2704						1.33706878089905		62.8422327022553			13.247664958334
772.849	38	2466						1.33041936314106		50.5559357993603			10.6576114553125
773.441	39	2480						1.33417345249653		52.0327646473646			10.9689392509346
774.034	21	2658						1.34196197009087		28.1812013719082			5.94083147343339
774.627	52	2535						1.35737454044819		70.5834761033058			14.8795834075707
775.219	41	2221						1.36762274670601		56.0725326149464			11.8205559144847
775.812	20	2381						1.36912182235718		27.3824364471436			5.77244518846661
776.405	35	2664						1.37458244562149		48.1103855967522			10.1420691467437
776.998	5	2433						1.38188200950623		6.90941004753113			1.45656106464458
777.59	-11	2646						1.38443223357201		-15.2287545692921			-3.21034803493606
778.183	38	2571						1.38787935328484		52.7394154248238			11.1179071080551
778.776	-5	2863						1.39336229705811		-6.96681148529053			-1.46866176480853
779.369	11	2652						1.39959519612789		15.3955471574068			3.24550929878464
779.961	62	2750						1.40627207410336		87.188868594408			18.3801381581638
780.554	14	2644						1.39723584127426		19.5613017778397			4.12368499587673
781.147	84	2467						1.38946572518349		116.715120915413			24.6045175508754
781.74	50	2575						1.38889553070068		69.4447765350342			14.6395360744319
782.333	69	2561						1.39158026659489		96.0190383950472			20.2416113428979
782.926	47	2697						1.39680638957024		65.6499003098011			13.8395446255534
783.519	45	2616						1.40450692617893		63.202811678052			13.3236780033353
784.112	112	3206						1.41168313312531		158.108510910034			33.3305881972915
784.705	12	2539						1.41509235322475		16.9811082386971			3.57975875289662
785.297	98	2407						1.4123640755415		138.411679403067			29.1783324080776
785.89	50	2458						1.40353044390678		70.1765221953392			14.7937941414291
786.483	98	2153						1.41065423357487		138.244114890337			29.1430084161045
787.076	73	2612						1.42014317035675		103.670451436043			21.8545928056221
787.669	112	2783						1.42099923968315		159.151914844513			33.55054641879
788.262	85	2678						1.42117843103409		120.800166637898			25.4656791414789
788.855	60	2545						1.42050248265266		85.2301489591598			17.9672237794207
789.449	104	2679						1.42097248804569		147.781138756752			31.1534923128259
790.042	86	2652						1.42280770683289		122.361462787628			25.7948133463435
790.635	104	2651						1.43771193742752		149.522041492462			31.5204890787907
791.228	63	2776						1.44458706188202		91.0089848985672			19.1854504254594
791.821	53	2482						1.43860857343674		76.2462543921471			16.0733441362725
792.414	73	2586						1.44458877396584		105.454980499506			22.2307863640715
793.007	109	2580						1.45565839540958		158.666765099645			33.4482728203154
793.6	124	2490						1.45993683338165		181.032167339325			38.163085499449
794.193	78	2897						1.46082066857815		113.944012149096			24.0203447912408
794.787	97	2353						1.45465868389606		141.101892337918			29.7454516540845
795.38	14	2697						1.45506499528885		20.3709099340439			4.29435712415302
795.973	22	2521						1.45914719474316		32.1012382843494			6.76720783543143
796.566	115	2605						1.44326274204254		165.975215334892			34.988954873099
797.159	99	2771						1.42992397999763		141.562474019766			29.8425461006802
797.753	61	2663						1.42612727236748		86.9937636144161			18.3390084067929
798.346	108	2654						1.43942159247398		155.45753198719			32.771739807104
798.939	141	2658						1.46491217005253		206.552615977406			43.5430081821061
799.532	177	2531						1.47334224700928		260.781577720642			54.9749240342448
800.126	78	2238						1		78			16.4430482864268
800.719	125	2571						1		125			26.3510389205558
801.312	51	2733						1		51			10.7512238795868
801.906	77	2469						1		77			16.2322399750624
802.499	65	2703						1		65			13.702540238689
803.092	120	2952						1		120			25.2969973637336
803.686	45	2483						1		45			9.4863740114001
804.279	97	2679						1		97			20.4484062023513
804.873	50	2515						1		50			10.5404155682223
805.466	37	2443						1		37			7.79990752048453
806.059	80	2592						1		80			16.8646649091557
806.653	-9	2802						1		-9			-1.89727480228002
807.246	82	2374						1		82			17.2862815318846
807.84	31	2475						1		31			6.53505765229785
808.433	-7	2655						1		-7			-1.47565817955113
809.027	36	2764						1		36			7.58909920912008
809.62	-34	2913						1		-34			-7.16748258639119
810.214	11	2853						1		11			2.31889142500891
810.807	18	2618						1		18			3.79454960456004
811.401	13	2519						1		13			2.74050804773781
811.994	16	2785						1		16			3.37293298183115
812.588	45	2526						1		45			9.4863740114001
813.181	51	2886						1		51			10.7512238795868
813.775	-3	2772						1		-3			-0.63242493409334
814.369	70	2486						1		70			14.7565817955113
814.962	11	2803						1		11			2.31889142500891
815.556	18	2724						1		18			3.79454960456004
816.149	15	2412						1		15			3.1621246704667
816.743	30	2641						1		30			6.3242493409334
817.337	25	2644						1		25			5.27020778411117
817.93	9	3099						1		9			1.89727480228002
818.524	31	2613						1		31			6.53505765229785
819.118	6	2396						1		6			1.26484986818668
819.711	27	2931						1		27			5.69182440684006
820.305	26	2537						1		26			5.48101609547561
820.899	-30	3131						1		-30			-6.3242493409334
821.493	22	2614						1		22			4.63778285001783
822.086	4	2724						1		4			0.843233245457787
822.68	-11	2495						1		-11			-2.31889142500891
823.274	-11	2518						1		-11			-2.31889142500891
823.868	-20	2611						1		-20			-4.21616622728893
824.461	59	2981						1		59			12.4376903705024
825.055	-8	2292						1		-8			-1.68646649091557
825.649	34	2438						1		34			7.16748258639119
