Wavelength	I	Idark	R	Rdark	XCorrect	Ic	Rc	Ic/Rc
nm	uA	uA	uA	uA				
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp 	Dark subtracted Abs Detecto	Corrected Ref Detector	Corrected Intensity
329	3.05092155763334		4.51435875881698		0.950027465820313	3.04806703922643	4.2887647241615	0.710709781316428
328	3.01154925554457		4.46339708909874		0.947583913803101	3.00869473713766	4.22944319548892	0.71136899068575
327	2.98243270292654		4.42621166444264		0.945055484771729	2.97957818451963	4.18301552341778	0.712303879304071
326	2.95072233928371		4.38650324174974		0.942499101161957	2.94786782087681	4.13427527600366	0.713031335379855
325	2.91747614801031		4.3439730905525		0.93987774848938	2.9146216296034	4.08280356149828	0.713877507379712
324	2.87955836251729		4.29556308098031		0.93723601102829	2.87670384411038	4.02595632103243	0.714539258432062
323	2.87106117016843		4.28790120356952		0.934680640697479	2.86820665176153	4.00781815832867	0.715652891037755
322	2.81933466891028		4.21767171166264		0.932073950767517	2.81648015050337	3.9311818496981	0.716446162550244
321	2.81012255957209		4.20966219021027		0.929497361183167	2.80726804116518	3.91286981187801	0.71744478506373
320	2.77303869741558		4.15925299851716		0.926964044570923	2.77018417900867	3.85547789673697	0.718506045995797
319	2.74105863162539		4.1167739337455		0.92453920841217	2.73820411321849	3.80611882897745	0.719421604068555
318	2.7237276746634		4.09442532543636		0.922304213047028	2.72087315625649	3.77630564292227	0.720511900660393
317	2.69317221824252		4.0531117147616		0.920212388038635	2.69031769983562	3.72972352548619	0.721318264330309
316	2.67662766264457		4.03159429541398		0.918256640434265	2.67377314423766	3.70203814893852	0.722243541710749
315	2.64277020428376		3.98421971064234		0.91649454832077	2.63991568587686	3.65151555991548	0.722964380833136
314	2.63521823898191		3.97671508420749		0.914912283420563	2.632363720575	3.63834539415025	0.723505724554719
313	2.60947116877229		3.94124949597029		0.913557291030884	2.60661665036538	3.60055712888493	0.723948143873122
312	2.58697423282702		3.91152481347188		0.912353217601776	2.58411971442012	3.56869216548035	0.72410832725111
311	2.56119870802767		3.87646088538933		0.9112668633461	2.55834418962077	3.53249026819248	0.72423248059784
310	2.5354830709234		3.84190321951179		0.910388767719269	2.53262855251649	3.4976254540686	0.724099417097511
309	2.50300559302583		3.79832593697108		0.909822583198547	2.50015107461892	3.45580263221765	0.723464659500687
308	2.47918507310148		3.76797862263921		0.909599006175995	2.47633055469457	3.42734952687815	0.722520576111236
307	2.43940742433464		3.71385379375392		0.909684002399445	2.43655290592773	3.37843329985375	0.721207935652663
306	2.40490721695297		3.66816669676851		0.910057485103607	2.40205269854606	3.33824247539296	0.719556088646108
305	2.37380580106162		3.62689765396466		0.910766124725342	2.37095128265471	3.30325543740273	0.717762016163949
304	2.32701789841654		3.56450738321787		0.911799371242523	2.32416338000963	3.25011550703836	0.715101778683401
303	2.29478574522502		3.52269538387322		0.913199305534363	2.29193122681811	3.21692289426449	0.712460727891377
302	2.24615489825137		3.45729998618531		0.914810836315155	2.24330037984446	3.16277540770886	0.709282225470929
301	2.20477840915889		3.40281652693036		0.916622519493103	2.20192389075198	3.11909817407554	0.705948889026107
300	2.16004639029466		3.3424351062732		0.918769717216492	2.15719187188776	3.07092807299569	0.702456006982741
299	2.11944696418736		3.28949129544959		0.921583533287048	2.11659244578045	3.0315409261095	0.698190292451951
298	2.07807280663784		3.23496220631201		0.925088822841644	2.07521828823093	2.99262729438443	0.693443614620843
297	2.02485388595205		3.16251743121086		0.929269373416901	2.02199936754515	2.93883050634731	0.688028575713372
296	1.98058138857036		3.10467081278966		0.934033513069153	1.97772687016346	2.89986650038146	0.682006178526942
295	1.92200233607006		3.02298885510823		0.939483165740967	1.91914781766315	2.84004705328434	0.675745078041497
294	1.87954829571235		2.9679684695859		0.945518314838409	1.87669377730545	2.80626845898953	0.66875062194912
293	1.82839203370973		2.8981820074624		0.952090561389923	1.82553751530283	2.75933164702439	0.661586843782063
292	1.76167538358569		2.80597298683476		0.958811581134796	1.75882086517879	2.69039930804042	0.653739710652781
291	1.7171431816152		2.74811179321831		0.965617835521698	1.71428866320829	2.65362567282566	0.64601751511654
290	1.65334319407716		2.65913925939414		0.972512900829315	1.65048867567025	2.58604714551559	0.638228378215119
289	1.59661312838587		2.58233296087291		0.979297816753387	1.59375860997897	2.52887294074289	0.630224865908359
288	1.53996613154191		2.503790090093		0.985911250114441	1.53711161313501	2.46851472716989	0.622686831160726
287	1.48057876605656		2.42210536141549		0.992341041564941	1.47772424764965	2.40355446595851	0.614807889140282
286	1.42406807292299		2.34420355508615		0.998497068881989	1.42121355451608	2.34068028688212	0.607179700056001
285	1.36798693301036		2.26684377756323		1.00433015823364	1.36513241460345	2.27665947754099	0.599620816406818
284	1.31502595910088		2.19363043557062		1.00980842113495	1.31217144069398	2.2151463939238	0.592363305781186
283	1.26803076885898		2.13005066287546		1.01474130153656	1.26517625045207	2.16145028875852	0.585336732948301
282	1.21081105473215		2.04875526525108		1.01925599575043	1.20795653632524	2.08820599429111	0.578466176051425
281	1.16649810324906		1.98855856139005		1.02326929569244	1.16364358484215	2.03483082454676	0.571862570000799
280	1.11778448039683		1.92122905726455		1.02668535709381	1.11492996198993	1.97249764639281	0.565237664049359
279	1.06795218079127		1.85027239250902		1.02867662906647	1.06509766238436	1.90333187307413	0.559596399057875
278	1.0283271016039		1.79721000258433		1.02920281887054	1.02547258319699	1.84969350620699	0.554401353389538
277	0.98714275881192		1.73885466834485		1.02836048603058	0.984288240405014	1.78816933739789	0.55044464739415
276	0.948308992792776		1.68487125791602		1.02617704868317	0.94545447438587	1.7289761205822	0.546829110668981
275	0.911955451373096		1.63393020739936		1.0227484703064	0.90910093296619	1.67109952624294	0.544013638140441
274	0.879930117333582		1.59026410192199		1.01811420917511	0.877075598926676	1.61907038497146	0.541715546814931
273	0.849790754355869		1.54913071738176		1.01210331916809	0.846936235948963	1.56788024790315	0.54017916041843
272	0.825347941343186		1.51588059086667		1.00556790828705	0.82249342293628	1.52432078258698	0.539580272297014
271	0.800621407933687		1.48205027178798		0.998497009277344	0.797766889526781	1.47982267224484	0.539096274499292
270	0.782294267198813		1.45837371243435		0.990819931030273	0.779439748791907	1.44498565014174	0.539410027162174
269	0.763302450563275		1.43295390205008		0.981860995292664	0.760447932156369	1.40696145426965	0.540489527874888
268	0.749602293452491		1.41625522352794		0.971708416938782	0.746747775045585	1.37618703196261	0.542620848548932
267	0.731649403509579		1.39147201897609		0.960346460342407	0.728794885102673	1.33629513986003	0.54538467091859
266	0.722063874983427		1.38121981412203		0.948243975639343	0.719209356576521	1.30973328065764	0.54912657958527
265	0.706627743758486		1.36017015600302		0.935356199741364	0.70377322535158	1.27224350218735	0.5531749418579
264	0.693968892185533		1.34368915936477		0.92191618680954	0.691114373778627	1.2387687013604	0.557904290784593
263	0.681699992698425		1.32793801501853		0.907975375652313	0.678845474291519	1.20573493461173	0.563013855537097
262	0.668294928359899		1.30944914485315		0.894447326660156	0.665440409952993	1.17123320483647	0.568153641140923
261	0.655098532538606		1.29171474245819		0.881169855594635	0.6522440141317	1.13822001212632	0.573038610446882
260	0.639076016733488		1.26793754833933		0.868269026279449	0.636221498326582	1.10091082070995	0.577904664354466
259	0.623616034495458		1.24601516683513		0.85557633638382	0.620761516088552	1.06606101291578	0.582294548405542
258	0.60507929750898		1.21733101930571		0.843208372592926	0.602224779102074	1.02646363022823	0.58669860418549
257	0.587644716584993		1.1913058530889		0.831037044525146	0.584790198178087	0.990019218927292	0.590685702861123
256	0.569884181987992		1.1641817778799		0.81903064250946	0.567029663581086	0.953500474288619	0.594682099140151
255	0.55181947106164		1.13574284977088		0.807194292545319	0.548964952654734	0.91676507197548	0.598806574809622
254	0.530596874405718		1.10160983141361		0.795488953590393	0.527742355998812	0.876318378972773	0.602226734782667
253	0.513127036523864		1.07432932157389		0.783921718597412	0.510272518116958	0.842190016087172	0.605887636245906
252	0.491442356434731		1.03870352520746		0.772492587566376	0.488587838027825	0.802390702931219	0.608915128556402
251	0.474647040950084		1.01206064353901		0.761198401451111	0.471792522543178	0.770378874100496	0.612416225839589
250	0.453856130693805		0.977283292298582		0.750053346157074	0.451001612286899	0.733014534622891	0.615269671997599
